"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
4549,15.5,28965,Hot Spring County,1998,05,059
2365,17.5,27958,Howard County,1998,05,061
5285,15.9,30222,Independence County,1998,05,063
2542,20.0,23701,Izard County,1998,05,065
3910,22.4,25495,Jackson County,1998,05,067
17491,22.5,28609,Jefferson County,1998,05,069
3828,18.1,26672,Johnson County,1998,05,071
2170,24.4,23059,Lafayette County,1998,05,073
3519,20.4,25300,Lawrence County,1998,05,075
3840,33.3,20616,Lee County,1998,05,077
2682,23.4,27740,Lincoln County,1998,05,079
2375,18.0,29185,Little River County,1998,05,081
3719,17.8,27170,Logan County,1998,05,083
6009,11.6,37993,Lonoke County,1998,05,085
2530,18.7,27903,Madison County,1998,05,087
2703,17.9,24528,Marion County,1998,05,089
7924,20.0,28752,Miller County,1998,05,091
11534,22.9,27422,Mississippi County,1998,05,093
2812,27.9,21819,Monroe County,1998,05,095
1769,20.0,25245,Montgomery County,1998,05,097
1893,18.9,26559,Nevada County,1998,05,099
1949,23.3,23064,Newton County,1998,05,101
5570,20.1,27486,Ouachita County,1998,05,103
1399,14.3,28054,Perry County,1998,05,105
8832,32.6,20208,Phillips County,1998,05,107
1706,16.2,28490,Pike County,1998,05,109
5325,21.5,26249,Poinsett County,1998,05,111
3944,19.9,24976,Polk County,1998,05,113
7840,15.1,32170,Pope County,1998,05,115
1623,17.4,28238,Prairie County,1998,05,117
48082,13.7,36249,Pulaski County,1998,05,119
3423,19.1,25605,Randolph County,1998,05,121
7611,27.2,23736,St. Francis County,1998,05,123
6806,8.6,40513,Saline County,1998,05,125
2244,20.9,25829,Scott County,1998,05,127
2034,25.7,20250,Searcy County,1998,05,129
15220,14.2,33727,Sebastian County,1998,05,131
2742,18.6,27009,Sevier County,1998,05,133
3301,19.2,23111,Sharp County,1998,05,135
2317,20.4,23135,Stone County,1998,05,137
7969,17.7,31282,Union County,1998,05,139
3074,19.4,24325,Van Buren County,1998,05,141
18794,13.0,33831,Washington County,1998,05,143
10000,15.9,30533,White County,1998,05,145
2301,26.4,21962,Woodruff County,1998,05,147
3134,16.4,26717,Yell County,1998,05,149
152381,10.8,48445,Alameda County,1998,06,001
212,17.9,31444,Alpine County,1998,06,003
3380,11.3,39610,Amador County,1998,06,005
37506,19.4,30464,Butte County,1998,06,007
4790,11.9,37366,Calaveras County,1998,06,009
3486,18.5,31049,Colusa County,1998,06,011
76463,8.1,57611,Contra Costa County,1998,06,013
4945,20.7,30420,Del Norte County,1998,06,015
13890,8.6,47411,El Dorado County,1998,06,017
183863,24.3,32023,Fresno County,1998,06,019
5159,19.7,29055,Glenn County,1998,06,021
21345,17.8,31630,Humboldt County,1998,06,023
43849,31.9,24430,Imperial County,1998,06,025
2555,14.3,35043,Inyo County,1998,06,027
127410,20.5,33769,Kern County,1998,06,029
24080,22.8,31296,Kings County,1998,06,031
10326,18.6,28681,Lake County,1998,06,033
4444,18.1,39247,Lassen County,1998,06,035
1759230,18.9,37655,Los Angeles County,1998,06,037
25095,22.9,31499,Madera County,1998,06,039
15279,6.6,62126,Marin County,1998,06,041
2407,15.4,32760,Mariposa County,1998,06,043
14692,17.5,32994,Mendocino County,1998,06,045
49822,24.7,29859,Merced County,1998,06,047
1923,21.5,28910,Modoc County,1998,06,049
1165,11.1,38600,Mono County,1998,06,051
55231,15.4,40480,Monterey County,1998,06,053
10245,8.7,46246,Napa County,1998,06,055
8695,9.4,42386,Nevada County,1998,06,057
279629,10.1,50986,Orange County,1998,06,059
17174,7.1,52572,Placer County,1998,06,061
2694,13.1,36070,Plumas County,1998,06,063
214079,14.0,39428,Riverside County,1998,06,065
187948,15.9,41657,Sacramento County,1998,06,067
5734,11.1,45989,San Benito County,1998,06,069
281987,17.0,38225,San Bernardino County,1998,06,071
363612,13.1,41909,San Diego County,1998,06,073
87451,11.7,47239,San Francisco County,1998,06,075
98103,17.6,36940,San Joaquin County,1998,06,077
27661,12.2,40032,San Luis Obispo County,1998,06,079
41695,5.9,59771,San Mateo County,1998,06,081
53935,14.1,42806,Santa Barbara County,1998,06,083
134983,8.2,63298,Santa Clara County,1998,06,085
28871,12.0,45267,Santa Cruz County,1998,06,087
28245,17.2,33045,Shasta County,1998,06,089
347,10.4,37685,Sierra County,1998,06,091
8022,18.4,29039,Siskiyou County,1998,06,093
40101,10.6,47953,Solano County,1998,06,095
36947,8.4,46149,Sonoma County,1998,06,097
75131,17.2,36207,Stanislaus County,1998,06,099
13252,16.9,34517,Sutter County,1998,06,101
10443,19.4,28488,Tehama County,1998,06,103
2435,18.9,27816,Trinity County,1998,06,105
95668,26.6,28449,Tulare County,1998,06,107
6871,13.8,35463,Tuolumne County,1998,06,109
74557,10.0,51710,Ventura County,1998,06,111
21911,14.4,41169,Yolo County,1998,06,113
13697,23.1,27631,Yuba County,1998,06,115
33381,10.0,44327,Adams County,1998,08,001
3189,22.8,29121,Alamosa County,1998,08,003
29975,6.1,52576,Arapahoe County,1998,08,005
1233,12.7,32609,Archuleta County,1998,08,007
834,19.3,29021,Baca County,1998,08,009
1180,23.8,26502,Bent County,1998,08,011
20805,7.7,54503,Boulder County,1998,08,013
1903,13.0,32962,Chaffee County,1998,08,015
261,11.6,37101,Cheyenne County,1998,08,017
650,7.0,61703,Clear Creek County,1998,08,019
2320,28.3,21752,Conejos County,1998,08,021
1165,31.8,19815,Costilla County,1998,08,023
1023,29.7,25455,Crowley County,1998,08,025
507,13.9,31809,Custer County,1998,08,027
4297,16.0,29161,Delta County,1998,08,029
78165,15.6,38943,Denver County,1998,08,031
266,14.0,29088,Dolores County,1998,08,033
2871,1.8,84645,Douglas County,1998,08,035
1828,5.2,51578,Eagle County,1998,08,037
1118,5.6,57910,Elbert County,1998,08,039
47338,9.7,43755,El Paso County,1998,08,041
6033,16.2,32201,Fremont County,1998,08,043
3342,8.2,43560,Garfield County,1998,08,045
288,6.4,53136,Gilpin County,1998,08,047
780,7.4,40670,Grand County,1998,08,049
1428,12.1,34097,Gunnison County,1998,08,051
85,11.2,36167,Hinsdale County,1998,08,053
1501,22.1,24269,Huerfano County,1998,08,055
226,14.4,30052,Jackson County,1998,08,057
27869,5.5,55869,Jefferson County,1998,08,059
237,14.4,32921,Kiowa County,1998,08,061
969,12.9,35344,Kit Carson County,1998,08,063
637,9.7,36779,Lake County,1998,08,065
4637,11.6,38458,La Plata County,1998,08,067
19507,8.3,45863,Larimer County,1998,08,069
3341,22.9,24375,Las Animas County,1998,08,071
819,17.4,30380,Lincoln County,1998,08,073
2600,14.7,33845,Logan County,1998,08,075
14965,13.0,35405,Mesa County,1998,08,077
82,11.1,32453,Mineral County,1998,08,079
1466,11.5,43611,Moffat County,1998,08,081
4021,17.6,32319,Montezuma County,1998,08,083
4157,13.2,33659,Montrose County,1998,08,085
3663,14.5,32971,Morgan County,1998,08,087
4455,21.9,26244,Otero County,1998,08,089
282,8.0,40866,Ouray County,1998,08,091
967,6.7,49712,Park County,1998,08,093
497,11.7,33433,Phillips County,1998,08,095
566,4.2,53570,Pitkin County,1998,08,097
2780,20.1,30336,Prowers County,1998,08,099
23581,17.3,30781,Pueblo County,1998,08,101
644,10.6,41399,Rio Blanco County,1998,08,103
3016,26.4,26428,Rio Grande County,1998,08,105
1203,6.7,45405,Routt County,1998,08,107
1465,23.4,23069,Saguache County,1998,08,109
114,20.9,26077,San Juan County,1998,08,111
492,8.8,43090,San Miguel County,1998,08,113
380,14.6,29024,Sedgwick County,1998,08,115
1080,5.4,47456,Summit County,1998,08,117
1717,8.0,48476,Teller County,1998,08,119
574,13.2,31397,Washington County,1998,08,121
18790,11.4,37659,Weld County,1998,08,123
1247,13.2,32285,Yuma County,1998,08,125
65334,7.7,57389,Fairfield County,1998,09,001
83691,10.1,47545,Hartford County,1998,09,003
9693,5.3,53963,Litchfield County,1998,09,005
7539,5.0,57351,Middlesex County,1998,09,007
81588,10.4,46030,New Haven County,1998,09,009
19284,8.0,46311,New London County,1998,09,011
6386,5.0,58540,Tolland County,1998,09,013
10257,9.8,42248,Windham County,1998,09,015
14851,11.9,37538,Kent County,1998,10,001
40886,8.5,50090,New Castle County,1998,10,003
16958,12.1,34676,Sussex County,1998,10,005
90664,18.2,36442,District of Columbia,1998,11,001
32273,17.1,33585,Alachua County,1998,12,001
3081,15.9,33966,Baker County,1998,12,003
21429,14.6,33070,Bay County,1998,12,005
3986,18.7,31413,Bradford County,1998,12,007
49193,10.5,38249,Brevard County,1998,12,009
169273,11.0,40589,Broward County,1998,12,011
2384,21.3,26406,Calhoun County,1998,12,013
12844,9.5,33253,Charlotte County,1998,12,015
15799,13.6,28222,Citrus County,1998,12,017
10869,7.7,45023,Clay County,1998,12,019
23448,10.3,42732,Collier County,1998,12,021
9652,18.5,29565,Columbia County,1998,12,023
5106,22.0,26960,DeSoto County,1998,12,027
2919,23.0,23852,Dixie County,1998,12,029
94323,12.8,37739,Duval County,1998,12,031
46163,16.9,31891,Escambia County,1998,12,033
4827,9.8,36072,Flagler County,1998,12,035
1809,18.4,25799,Franklin County,1998,12,037
9995,23.9,26355,Gadsden County,1998,12,039
2156,16.7,29197,Gilchrist County,1998,12,041
1413,17.7,27747,Glades County,1998,12,043
2194,18.1,29147,Gulf County,1998,12,045
2759,24.5,24610,Hamilton County,1998,12,047
5251,26.7,27007,Hardee County,1998,12,049
6428,22.1,29775,Hendry County,1998,12,051
16219,12.6,29118,Hernando County,1998,12,053
12215,16.4,27177,Highlands County,1998,12,055
134018,14.3,37362,Hillsborough County,1998,12,057
4210,23.9,24687,Holmes County,1998,12,059
11263,11.3,37398,Indian River County,1998,12,061
7650,18.9,26963,Jackson County,1998,12,063
2479,20.3,29604,Jefferson County,1998,12,065
1084,20.3,29621,Lafayette County,1998,12,067
24668,11.8,32898,Lake County,1998,12,069
43550,10.9,35520,Lee County,1998,12,071
27013,12.8,39569,Leon County,1998,12,073
6156,19.1,25998,Levy County,1998,12,075
1067,19.9,29562,Liberty County,1998,12,077
3357,20.5,25875,Madison County,1998,12,079
27117,11.2,36958,Manatee County,1998,12,081
37013,15.2,29498,Marion County,1998,12,083
11696,10.1,41990,Martin County,1998,12,085
433799,19.8,30669,Miami-Dade County,1998,12,086
8327,10.4,38546,Monroe County,1998,12,087
5518,9.7,42519,Nassau County,1998,12,089
17868,10.7,38117,Okaloosa County,1998,12,091
6063,19.7,26549,Okeechobee County,1998,12,093
104089,12.9,38327,Orange County,1998,12,095
19508,13.0,33519,Osceola County,1998,12,097
114518,11.0,39199,Palm Beach County,1998,12,099
42379,12.8,30035,Pasco County,1998,12,101
100599,11.6,34741,Pinellas County,1998,12,103
70280,15.5,32654,Polk County,1998,12,105
14655,21.0,26121,Putnam County,1998,12,107
10146,8.5,45345,St. Johns County,1998,12,109
26693,14.7,31625,St. Lucie County,1998,12,111
13734,11.3,39110,Santa Rosa County,1998,12,113
25111,8.2,39676,Sarasota County,1998,12,115
31514,8.8,44113,Seminole County,1998,12,117
7339,19.2,27360,Sumter County,1998,12,119
5588,17.0,27229,Suwannee County,1998,12,121
3704,20.4,28824,Taylor County,1998,12,123
1790,19.7,31996,Union County,1998,12,125
54218,12.9,31269,Volusia County,1998,12,127
2589,13.5,35903,Wakulla County,1998,12,129
6319,16.9,27971,Walton County,1998,12,131
3944,20.4,26444,Washington County,1998,12,133
3269,19.5,29152,Appling County,1998,13,001
1718,23.3,25912,Atkinson County,1998,13,003
2164,20.8,27279,Bacon County,1998,13,005
870,23.4,26189,Baker County,1998,13,007
6325,17.9,31756,Baldwin County,1998,13,009
1858,14.0,34571,Banks County,1998,13,011
4897,11.6,39843,Barrow County,1998,13,013
8266,11.0,39587,Bartow County,1998,13,015
3571,20.6,27225,Ben Hill County,1998,13,017
3183,19.3,28423,Berrien County,1998,13,019
31030,20.3,33720,Bibb County,1998,13,021
1986,18.0,31929,Bleckley County,1998,13,023
2608,18.6,30977,Brantley County,1998,13,025
3819,23.9,26503,Brooks County,1998,13,027
2774,11.3,41823,Bryan County,1998,13,029
9324,19.4,32049,Bulloch County,1998,13,031
5762,24.7,24788,Burke County,1998,13,033
2604,15.4,33835,Butts County,1998,13,035
1431,28.8,23105,Calhoun County,1998,13,037
4663,10.9,40739,Camden County,1998,13,039
2128,24.3,25384,Candler County,1998,13,043
11569,13.9,36455,Carroll County,1998,13,045
5927,11.3,37596,Catoosa County,1998,13,047
1772,18.6,28096,Charlton County,1998,13,049
40205,18.2,35063,Chatham County,1998,13,051
1548,14.6,38845,Chattahoochee County,1998,13,053
3427,14.8,29597,Chattooga County,1998,13,055
8498,6.0,58052,Cherokee County,1998,13,057
15269,18.2,33081,Clarke County,1998,13,059
1078,30.9,21200,Clay County,1998,13,061
28786,13.4,39772,Clayton County,1998,13,063
1414,21.1,27116,Clinch County,1998,13,065
38206,6.5,54340,Cobb County,1998,13,067
7117,20.3,29584,Coffee County,1998,13,069
8776,21.7,27323,Colquitt County,1998,13,071
7104,7.6,53302,Columbia County,1998,13,073
3096,20.4,27317,Cook County,1998,13,075
8521,9.5,48365,Coweta County,1998,13,077
1553,14.8,34992,Crawford County,1998,13,079
5643,27.5,24609,Crisp County,1998,13,081
2053,13.7,32459,Dade County,1998,13,083
1690,10.5,42722,Dawson County,1998,13,085
6410,23.8,26911,Decatur County,1998,13,087
76658,12.9,43964,DeKalb County,1998,13,089
3787,21.8,26630,Dodge County,1998,13,091
2869,27.6,24228,Dooly County,1998,13,093
22397,23.9,29979,Dougherty County,1998,13,095
7885,8.6,47461,Douglas County,1998,13,097
3553,29.4,23897,Early County,1998,13,099
509,19.5,30260,Echols County,1998,13,101
4080,10.5,44402,Effingham County,1998,13,103
3556,18.5,28608,Elbert County,1998,13,105
5499,26.3,23253,Emanuel County,1998,13,107
2344,23.6,26208,Evans County,1998,13,109
3140,16.5,27379,Fannin County,1998,13,111
3517,3.8,70352,Fayette County,1998,13,113
12755,15.3,35025,Floyd County,1998,13,115
4504,4.7,67385,Forsyth County,1998,13,117
3171,16.5,30825,Franklin County,1998,13,119
128363,17.4,40878,Fulton County,1998,13,121
3011,15.2,30268,Gilmer County,1998,13,123
394,16.2,29283,Glascock County,1998,13,125
10594,15.6,35982,Glynn County,1998,13,127
5484,13.0,35673,Gordon County,1998,13,129
4923,22.8,26281,Grady County,1998,13,131
2815,19.8,28507,Greene County,1998,13,133
29630,5.4,57996,Gwinnett County,1998,13,135
3647,11.7,35402,Habersham County,1998,13,137
14684,11.9,40526,Hall County,1998,13,139
2388,26.7,23529,Hancock County,1998,13,141
3980,15.9,32100,Haralson County,1998,13,143
2474,10.9,44176,Harris County,1998,13,145
3243,14.7,32403,Hart County,1998,13,147
1751,16.6,32530,Heard County,1998,13,149
6928,6.0,53406,Henry County,1998,13,151
12510,11.6,43188,Houston County,1998,13,153
1965,21.6,28349,Irwin County,1998,13,155
5411,13.8,35708,Jackson County,1998,13,157
1754,16.5,35915,Jasper County,1998,13,159
2407,18.8,28959,Jeff Davis County,1998,13,161
4449,25.2,23996,Jefferson County,1998,13,163
2092,25.0,23616,Jenkins County,1998,13,165
2000,24.3,24954,Johnson County,1998,13,167
2521,10.8,41614,Jones County,1998,13,169
2473,16.6,31144,Lamar County,1998,13,171
1489,21.2,25853,Lanier County,1998,13,173
8690,20.0,29634,Laurens County,1998,13,175
2422,10.5,46335,Lee County,1998,13,177
11363,21.5,29748,Liberty County,1998,13,179
1489,17.7,28675,Lincoln County,1998,13,181
1766,20.3,28303,Long County,1998,13,183
16125,19.6,31365,Lowndes County,1998,13,185
2536,13.6,37593,Lumpkin County,1998,13,187
4315,19.7,29822,McDuffie County,1998,13,189
2208,21.6,25704,McIntosh County,1998,13,191
3432,26.4,25597,Macon County,1998,13,193
3611,14.3,35579,Madison County,1998,13,195
1377,20.3,27445,Marion County,1998,13,197
4388,19.2,28898,Meriwether County,1998,13,199
1443,23.0,27020,Miller County,1998,13,201
5275,25.0,26363,Mitchell County,1998,13,205
2750,14.0,35134,Monroe County,1998,13,207
1699,23.3,25690,Montgomery County,1998,13,209
2248,14.6,34669,Morgan County,1998,13,211
3912,11.4,35043,Murray County,1998,13,213
33800,19.1,32769,Muscogee County,1998,13,215
7548,12.5,39645,Newton County,1998,13,217
1876,7.6,51465,Oconee County,1998,13,219
1735,14.9,35114,Oglethorpe County,1998,13,221
5592,7.0,49915,Paulding County,1998,13,223
5461,22.5,31163,Peach County,1998,13,225
2486,11.8,39755,Pickens County,1998,13,227
2961,18.5,29620,Pierce County,1998,13,229
1591,12.1,36764,Pike County,1998,13,231
5635,15.4,31091,Polk County,1998,13,233
1698,20.2,30029,Pulaski County,1998,13,235
2807,15.4,34133,Putnam County,1998,13,237
651,26.3,22595,Quitman County,1998,13,239
1860,13.5,31252,Rabun County,1998,13,241
2392,30.9,21874,Randolph County,1998,13,243
39091,21.7,31167,Richmond County,1998,13,245
5745,8.3,49164,Rockdale County,1998,13,247
814,20.3,29119,Schley County,1998,13,249
3172,21.9,27397,Screven County,1998,13,251
2374,24.1,25961,Seminole County,1998,13,253
9482,16.5,33487,Spalding County,1998,13,255
4022,16.1,30551,Stephens County,1998,13,257
1406,26.2,22518,Stewart County,1998,13,259
7381,24.4,29164,Sumter County,1998,13,261
1340,19.1,26666,Talbot County,1998,13,263
513,27.0,21628,Taliaferro County,1998,13,265
4092,23.8,27935,Tattnall County,1998,13,267
2069,24.9,24721,Taylor County,1998,13,269
2841,25.3,22351,Telfair County,1998,13,271
3024,27.1,24260,Terrell County,1998,13,273
8150,19.0,29040,Thomas County,1998,13,275
7639,21.0,30717,Tift County,1998,13,277
6053,23.5,25487,Toombs County,1998,13,279
1135,13.3,30572,Towns County,1998,13,281
1497,25.1,24309,Treutlen County,1998,13,283
9056,15.5,34306,Troup County,1998,13,285
2581,28.1,23915,Turner County,1998,13,287
2020,19.7,28305,Twiggs County,1998,13,289
2377,13.9,30117,Union County,1998,13,291
4398,16.3,30110,Upson County,1998,13,293
8122,12.9,32148,Walker County,1998,13,295
6912,11.7,38990,Walton County,1998,13,297
7704,22.5,26647,Ware County,1998,13,299
1584,26.3,24046,Warren County,1998,13,301
4305,21.6,29710,Washington County,1998,13,303
5339,21.0,31515,Wayne County,1998,13,305
427,19.0,27836,Webster County,1998,13,307
1178,24.3,23662,Wheeler County,1998,13,309
2239,12.4,33843,White County,1998,13,311
10033,12.0,37178,Whitfield County,1998,13,313
1865,25.6,24416,Wilcox County,1998,13,315
2103,20.0,27313,Wilkes County,1998,13,317
1784,16.1,32242,Wilkinson County,1998,13,319
4592,20.2,30316,Worth County,1998,13,321
21448,15.1,34411,Hawaii County,1998,15,001
82253,9.7,44934,Honolulu County,1998,15,003
0,0.0,9859,Kalawao County,1998,15,005
6428,11.3,38553,Kauai County,1998,15,007
12712,10.4,40635,Maui County,1998,15,009
24574,8.7,44772,Ada County,1998,16,001
608,15.8,29749,Adams County,1998,16,003
10039,13.4,36063,Bannock County,1998,16,005
834,12.5,32883,Bear Lake County,1998,16,007
1389,15.2,33525,Benewah County,1998,16,009
6429,15.2,34639,Bingham County,1998,16,011
1227,7.0,47181,Blaine County,1998,16,013
512,9.5,40031,Boise County,1998,16,015
5156,14.2,32148,Bonner County,1998,16,017
9931,12.1,41170,Bonneville County,1998,16,019
1602,16.2,30427,Boundary County,1998,16,021
460,15.1,30863,Butte County,1998,16,023
55,6.0,35479,Camas County,1998,16,025
18753,15.1,32486,Canyon County,1998,16,027
749,10.1,42322,Caribou County,1998,16,029
3377,15.5,33260,Cassia County,1998,16,031
97,10.4,33080,Clark County,1998,16,033
1346,15.2,34245,Clearwater County,1998,16,035
529,12.8,35038,Custer County,1998,16,037
3160,12.7,34813,Elmore County,1998,16,039
1378,12.0,35125,Franklin County,1998,16,041
1875,15.9,30668,Fremont County,1998,16,043
2146,14.1,31633,Gem County,1998,16,045
1981,14.4,31820,Gooding County,1998,16,047
2537,17.1,30816,Idaho County,1998,16,049
2692,13.3,35190,Jefferson County,1998,16,051
2804,15.3,32724,Jerome County,1998,16,053
11984,11.3,37516,Kootenai County,1998,16,055
3950,13.0,36494,Latah County,1998,16,057
1281,16.0,29031,Lemhi County,1998,16,059
633,15.8,29323,Lewis County,1998,16,061
542,14.1,30857,Lincoln County,1998,16,063
3300,13.8,36251,Madison County,1998,16,065
3057,14.9,30807,Minidoka County,1998,16,067
4526,12.3,36643,Nez Perce County,1998,16,069
554,13.5,33326,Oneida County,1998,16,071
2264,21.5,27934,Owyhee County,1998,16,073
3319,15.8,31843,Payette County,1998,16,075
1255,14.9,34013,Power County,1998,16,077
2568,18.7,29272,Shoshone County,1998,16,079
593,10.2,33463,Teton County,1998,16,081
8531,13.5,33008,Twin Falls County,1998,16,083
944,11.9,34636,Valley County,1998,16,085
1812,17.7,28460,Washington County,1998,16,087
7911,12.1,36597,Adams County,1998,17,001
2616,27.0,22261,Alexander County,1998,17,003
1766,11.7,35077,Bond County,1998,17,005
2483,6.2,51925,Boone County,1998,17,007
662,12.9,33862,Brown County,1998,17,009
